temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,x,y,direction,congestion
265.15,0.0,0.0,5,Clear,sky is clear,2017-02-05 08:00:00,1,3,NE,51
265.09,0.0,0.0,75,Snow,light snow,2017-02-05 09:00:00,1,3,SB,63
265.54,0.0,0.0,1,Clear,sky is clear,2017-02-05 10:00:00,1,3,SW,37
266.41,0.0,0.0,20,Clouds,few clouds,2017-02-05 11:00:00,1,3,WB,40
266.88,0.0,0.0,20,Clouds,few clouds,2017-02-05 12:00:00,2,0,EB,59
267.39,0.0,0.0,40,Clouds,scattered clouds,2017-02-05 13:00:00,2,0,NB,70
267.84,0.0,0.0,20,Clouds,few clouds,2017-02-05 14:00:00,2,0,SB,49
268.43,0.0,0.0,20,Clouds,few clouds,2017-02-05 15:00:00,2,0,WB,74
268.49,0.0,0.0,1,Clear,sky is clear,2017-02-05 16:00:00,2,1,EB,76
268.42,0.0,0.0,1,Clear,sky is clear,2017-02-05 17:00:00,2,1,NB,33
267.72,0.0,0.0,1,Clear,sky is clear,2017-02-05 18:00:00,2,1,NE,21
266.48,0.0,0.0,75,Clouds,broken clouds,2017-02-05 19:00:00,2,1,NW,29
265.68,0.0,0.0,90,Clouds,overcast clouds,2017-02-05 20:00:00,2,1,SB,37
265.28,0.0,0.0,90,Clouds,overcast clouds,2017-02-05 21:00:00,2,1,SE,34
265.02,0.0,0.0,1,Clear,sky is clear,2017-02-05 22:00:00,2,1,SW,49
264.66,0.0,0.0,1,Clear,sky is clear,2017-02-05 23:00:00,2,1,WB,45
264.28,0.0,0.0,1,Clear,sky is clear,2017-02-06 00:00:00,2,2,EB,56
264.09,0.0,0.0,1,Clear,sky is clear,2017-02-06 01:00:00,2,2,NB,55
264.09,0.0,0.0,1,Clear,sky is clear,2017-02-06 02:00:00,2,2,NE,36
264.29,0.0,0.0,1,Clear,sky is clear,2017-02-06 03:00:00,2,2,NW,21
264.69,0.0,0.0,1,Clear,sky is clear,2017-02-06 04:00:00,2,2,SB,63
264.65,0.0,0.0,1,Clear,sky is clear,2017-02-06 05:00:00,2,2,SE,20
264.47,0.0,0.0,1,Clear,sky is clear,2017-02-06 06:00:00,2,2,SW,54
264.41,0.0,0.0,1,Clear,sky is clear,2017-02-06 07:00:00,2,2,WB,68
264.53,0.0,0.0,1,Clear,sky is clear,2017-02-06 08:00:00,2,3,EB,64
265.09,0.0,0.0,1,Clear,sky is clear,2017-02-06 09:00:00,2,3,NB,55
266.42,0.0,0.0,1,Clear,sky is clear,2017-02-06 10:00:00,2,3,NE,31
268.82,0.0,0.0,75,Clouds,broken clouds,2017-02-06 11:00:00,2,3,SB,66
270.62,0.0,0.0,1,Clear,sky is clear,2017-02-06 12:00:00,2,3,SW,15
271.62,0.0,0.0,1,Clear,sky is clear,2017-02-06 13:00:00,2,3,WB,37
272.48,0.0,0.0,75,Clouds,broken clouds,2017-02-06 14:00:00,0,0,EB,33
272.89,0.0,0.0,1,Clear,sky is clear,2017-02-06 15:00:00,0,0,NB,35
273.02,0.0,0.0,90,Clouds,overcast clouds,2017-02-06 16:00:00,0,0,SB,25
272.68,0.0,0.0,90,Clouds,overcast clouds,2017-02-06 17:00:00,0,1,EB,21
272.35,0.0,0.0,90,Clouds,overcast clouds,2017-02-06 18:00:00,0,1,NB,69
272.22,0.0,0.0,90,Clouds,overcast clouds,2017-02-06 19:00:00,0,1,SB,54
272.09,0.0,0.0,90,Clouds,overcast clouds,2017-02-06 20:00:00,0,1,WB,35
272.35,0.0,0.0,90,Clouds,overcast clouds,2017-02-06 21:00:00,0,2,EB,43
272.15,0.0,0.0,90,Clouds,overcast clouds,2017-02-06 22:00:00,0,2,NB,58
272.1,0.0,0.0,75,Clouds,broken clouds,2017-02-06 23:00:00,0,2,SB,72
271.85,0.0,0.0,90,Clouds,overcast clouds,2017-02-07 00:00:00,0,2,WB,39
271.59,0.0,0.0,75,Mist,mist,2017-02-07 01:00:00,0,3,EB,31
271.59,0.0,0.0,40,Mist,mist,2017-02-07 02:00:00,0,3,NB,35
271.59,0.0,0.0,40,Haze,haze,2017-02-07 02:00:00,0,3,NE,38
271.36,0.0,0.0,1,Mist,mist,2017-02-07 03:00:00,0,3,SB,68
271.36,0.0,0.0,1,Snow,light snow,2017-02-07 03:00:00,0,3,SW,37
271.28,0.0,0.0,90,Mist,mist,2017-02-07 04:00:00,0,3,WB,41
270.9,0.0,0.0,90,Haze,haze,2017-02-07 05:00:00,1,0,EB,56
270.9,0.0,0.0,90,Mist,mist,2017-02-07 05:00:00,1,0,NB,52
270.35,0.0,0.0,90,Mist,mist,2017-02-07 06:00:00,1,0,NE,54
270.35,0.0,0.0,90,Haze,haze,2017-02-07 06:00:00,1,0,SB,39
269.89,0.0,0.0,90,Mist,mist,2017-02-07 07:00:00,1,0,SW,41
269.89,0.0,0.0,90,Haze,haze,2017-02-07 07:00:00,1,0,WB,38
269.84,0.0,0.0,90,Mist,mist,2017-02-07 08:00:00,1,1,EB,43
269.84,0.0,0.0,90,Haze,haze,2017-02-07 08:00:00,1,1,NB,55
269.84,0.0,0.0,90,Snow,light snow,2017-02-07 08:00:00,1,1,SB,48
269.47,0.0,0.0,90,Mist,mist,2017-02-07 09:00:00,1,1,WB,44
269.47,0.0,0.0,90,Haze,haze,2017-02-07 09:00:00,1,2,EB,68
269.47,0.0,0.0,90,Snow,light snow,2017-02-07 09:00:00,1,2,NB,43
269.35,0.0,0.0,90,Mist,mist,2017-02-07 10:00:00,1,2,NE,57
269.35,0.0,0.0,90,Haze,haze,2017-02-07 10:00:00,1,2,SB,57
269.28,0.0,0.0,90,Mist,mist,2017-02-07 11:00:00,1,2,SW,74
269.28,0.0,0.0,90,Haze,haze,2017-02-07 11:00:00,1,2,WB,69
268.96,0.0,0.0,90,Mist,mist,2017-02-07 12:00:00,1,3,EB,42
268.96,0.0,0.0,90,Snow,light snow,2017-02-07 12:00:00,1,3,NB,66
268.62,0.0,0.0,90,Mist,mist,2017-02-07 13:00:00,1,3,NE,50
268.62,0.0,0.0,90,Snow,light snow,2017-02-07 13:00:00,1,3,SB,59
267.9,0.0,0.0,90,Snow,light snow,2017-02-07 14:00:00,1,3,SW,39
268.15,0.0,0.0,90,Mist,mist,2017-02-07 15:00:00,1,3,WB,39
267.59,0.0,0.0,90,Clouds,overcast clouds,2017-02-07 16:00:00,2,0,EB,55
267.15,0.0,0.0,90,Clouds,overcast clouds,2017-02-07 17:00:00,2,0,NB,71
266.53,0.0,0.0,1,Clear,sky is clear,2017-02-07 18:00:00,2,0,SB,52
265.89,0.0,0.0,75,Clouds,broken clouds,2017-02-07 19:00:00,2,0,WB,86
265.51,0.0,0.0,40,Clouds,scattered clouds,2017-02-07 20:00:00,2,1,EB,73
264.51,0.0,0.0,5,Clear,sky is clear,2017-02-07 21:00:00,2,1,NB,31
263.72,0.0,0.0,75,Clouds,broken clouds,2017-02-07 22:00:00,2,1,NE,16
262.59,0.0,0.0,75,Clouds,broken clouds,2017-02-07 23:00:00,2,1,NW,29
261.97,0.0,0.0,75,Snow,light snow,2017-02-08 00:00:00,2,1,SB,35
261.09,0.0,0.0,1,Snow,light snow,2017-02-08 01:00:00,2,1,SE,34
260.09,0.0,0.0,1,Clear,sky is clear,2017-02-08 02:00:00,2,1,SW,47
259.16,0.0,0.0,1,Clear,sky is clear,2017-02-08 03:00:00,2,1,WB,46
258.22,0.0,0.0,1,Clear,sky is clear,2017-02-08 04:00:00,2,2,EB,62
256.83,0.0,0.0,1,Clear,sky is clear,2017-02-08 05:00:00,2,2,NB,43
256.09,0.0,0.0,1,Clear,sky is clear,2017-02-08 06:00:00,2,2,NE,32
255.66,0.0,0.0,1,Clear,sky is clear,2017-02-08 07:00:00,2,2,NW,21
255.09,0.0,0.0,40,Clouds,scattered clouds,2017-02-08 08:00:00,2,2,SB,60
255.35,0.0,0.0,40,Clouds,scattered clouds,2017-02-08 09:00:00,2,2,SE,20
256.08,0.0,0.0,20,Clouds,few clouds,2017-02-08 10:00:00,2,2,SW,57
257.46,0.0,0.0,20,Haze,haze,2017-02-08 11:00:00,2,2,WB,65
259.08,0.0,0.0,1,Clear,sky is clear,2017-02-08 12:00:00,2,3,EB,50
260.21,0.0,0.0,5,Clear,sky is clear,2017-02-08 13:00:00,2,3,NB,58
261.15,0.0,0.0,1,Clear,sky is clear,2017-02-08 14:00:00,2,3,NE,28
262.02,0.0,0.0,20,Clouds,few clouds,2017-02-08 15:00:00,2,3,SB,74
262.47,0.0,0.0,1,Clear,sky is clear,2017-02-08 16:00:00,2,3,SW,20
262.59,0.0,0.0,5,Clear,sky is clear,2017-02-08 17:00:00,2,3,WB,37
261.59,0.0,0.0,8,Clear,sky is clear,2017-02-08 18:00:00,0,0,EB,53
261.16,0.0,0.0,40,Clouds,scattered clouds,2017-02-08 19:00:00,0,0,NB,34
260.42,0.0,0.0,90,Clouds,overcast clouds,2017-02-08 20:00:00,0,0,SB,31
260.42,0.0,0.0,40,Clouds,scattered clouds,2017-02-08 21:00:00,0,1,EB,20
260.02,0.0,0.0,1,Clear,sky is clear,2017-02-08 22:00:00,0,1,NB,71
259.62,0.0,0.0,1,Clear,sky is clear,2017-02-08 23:00:00,0,1,SB,53
259.36,0.0,0.0,1,Clear,sky is clear,2017-02-09 00:00:00,0,1,WB,46
259.16,0.0,0.0,1,Clear,sky is clear,2017-02-09 01:00:00,0,2,EB,48
258.29,0.0,0.0,1,Clear,sky is clear,2017-02-09 02:00:00,0,2,NB,56
257.42,0.0,0.0,1,Clear,sky is clear,2017-02-09 03:00:00,0,2,SB,58
257.15,0.0,0.0,1,Clear,sky is clear,2017-02-09 04:00:00,0,2,WB,38
256.82,0.0,0.0,1,Clear,sky is clear,2017-02-09 05:00:00,0,3,EB,27
256.49,0.0,0.0,1,Clear,sky is clear,2017-02-09 06:00:00,0,3,NB,41
256.29,0.0,0.0,1,Clear,sky is clear,2017-02-09 07:00:00,0,3,NE,43
256.02,0.0,0.0,5,Clear,sky is clear,2017-02-09 08:00:00,0,3,SB,69
257.15,0.0,0.0,5,Clear,sky is clear,2017-02-09 09:00:00,0,3,SW,31
258.22,0.0,0.0,1,Clear,sky is clear,2017-02-09 10:00:00,0,3,WB,37
260.02,0.0,0.0,1,Clear,sky is clear,2017-02-09 11:00:00,1,0,EB,61
261.65,0.0,0.0,1,Clear,sky is clear,2017-02-09 12:00:00,1,0,NB,51
263.21,0.0,0.0,1,Clear,sky is clear,2017-02-09 13:00:00,1,0,NE,65
264.61,0.0,0.0,1,Clear,sky is clear,2017-02-09 14:00:00,1,0,SB,40
265.68,0.0,0.0,5,Clear,sky is clear,2017-02-09 15:00:00,1,0,SW,41
266.08,0.0,0.0,5,Clear,sky is clear,2017-02-09 16:00:00,1,0,WB,36
266.58,0.0,0.0,1,Clear,sky is clear,2017-02-09 17:00:00,1,1,EB,53
265.53,0.0,0.0,40,Clouds,scattered clouds,2017-02-09 18:00:00,1,1,NB,38
265.58,0.0,0.0,75,Clouds,broken clouds,2017-02-09 19:00:00,1,1,SB,59
265.72,0.0,0.0,40,Clouds,scattered clouds,2017-02-09 20:00:00,1,1,WB,54
265.9,0.0,0.0,90,Clouds,overcast clouds,2017-02-09 21:00:00,1,2,EB,74
266.41,0.0,0.0,75,Clouds,broken clouds,2017-02-09 22:00:00,1,2,NB,47
266.55,0.0,0.0,75,Clouds,broken clouds,2017-02-09 23:00:00,1,2,NE,46
266.79,0.0,0.0,90,Clouds,overcast clouds,2017-02-10 00:00:00,1,2,SB,58
267.02,0.0,0.0,90,Clouds,overcast clouds,2017-02-10 01:00:00,1,2,SW,66
267.02,0.0,0.0,90,Clouds,overcast clouds,2017-02-10 02:00:00,1,2,WB,74
267.08,0.0,0.0,1,Clear,sky is clear,2017-02-10 03:00:00,1,3,EB,34
266.79,0.0,0.0,1,Clear,sky is clear,2017-02-10 04:00:00,1,3,NB,64
266.9,0.0,0.0,1,Clear,sky is clear,2017-02-10 05:00:00,1,3,NE,58
267.27,0.0,0.0,1,Clear,sky is clear,2017-02-10 06:00:00,1,3,SB,64
267.46,0.0,0.0,1,Clear,sky is clear,2017-02-10 07:00:00,1,3,SW,47
267.61,0.0,0.0,1,Clear,sky is clear,2017-02-10 08:00:00,1,3,WB,37
268.33,0.0,0.0,1,Clear,sky is clear,2017-02-10 09:00:00,2,0,EB,63
269.71,0.0,0.0,1,Clear,sky is clear,2017-02-10 10:00:00,2,0,NB,71
271.15,0.0,0.0,1,Clear,sky is clear,2017-02-10 11:00:00,2,0,SB,52
273.39,0.0,0.0,75,Clouds,broken clouds,2017-02-10 12:00:00,2,0,WB,87
275.27,0.0,0.0,40,Clouds,scattered clouds,2017-02-10 13:00:00,2,1,EB,74
277.02,0.0,0.0,40,Clouds,scattered clouds,2017-02-10 14:00:00,2,1,NB,31
278.58,0.0,0.0,40,Clouds,scattered clouds,2017-02-10 15:00:00,2,1,NE,25
279.61,0.0,0.0,1,Clear,sky is clear,2017-02-10 16:00:00,2,1,NW,29
279.55,0.0,0.0,1,Clear,sky is clear,2017-02-10 17:00:00,2,1,SB,36
278.78,0.0,0.0,40,Clouds,scattered clouds,2017-02-10 18:00:00,2,1,SE,34
277.96,0.0,0.0,75,Clouds,broken clouds,2017-02-10 19:00:00,2,1,SW,46
277.59,0.0,0.0,1,Clear,sky is clear,2017-02-10 20:00:00,2,1,WB,49
278.08,0.0,0.0,75,Clouds,broken clouds,2017-02-10 21:00:00,2,2,EB,63
278.4,0.0,0.0,1,Clear,sky is clear,2017-02-10 22:00:00,2,2,NB,47
278.72,0.0,0.0,1,Clear,sky is clear,2017-02-10 23:00:00,2,2,NE,33
278.36,0.0,0.0,1,Clear,sky is clear,2017-02-11 00:00:00,2,2,NW,21
277.89,0.0,0.0,1,Clear,sky is clear,2017-02-11 01:00:00,2,2,SB,60
277.69,0.0,0.0,40,Clouds,scattered clouds,2017-02-11 02:00:00,2,2,SE,20
277.35,0.0,0.0,1,Clear,sky is clear,2017-02-11 03:00:00,2,2,SW,58
276.69,0.0,0.0,1,Clear,sky is clear,2017-02-11 04:00:00,2,2,WB,70
276.22,0.0,0.0,1,Clear,sky is clear,2017-02-11 05:00:00,2,3,EB,20
275.69,0.0,0.0,1,Clear,sky is clear,2017-02-11 06:00:00,2,3,NB,60
275.22,0.0,0.0,90,Clouds,overcast clouds,2017-02-11 07:00:00,2,3,NE,28
274.76,0.0,0.0,90,Clouds,overcast clouds,2017-02-11 08:00:00,2,3,SB,69
274.75,0.0,0.0,75,Clouds,broken clouds,2017-02-11 09:00:00,2,3,SW,20
275.42,0.0,0.0,1,Clear,sky is clear,2017-02-11 10:00:00,2,3,WB,34
275.73,0.0,0.0,1,Clear,sky is clear,2017-02-11 11:00:00,0,0,EB,33
276.75,0.0,0.0,1,Clear,sky is clear,2017-02-11 12:00:00,0,0,NB,35
277.36,0.0,0.0,1,Clear,sky is clear,2017-02-11 13:00:00,0,0,SB,38
278.35,0.0,0.0,1,Clear,sky is clear,2017-02-11 14:00:00,0,1,EB,31
278.88,0.0,0.0,1,Clear,sky is clear,2017-02-11 15:00:00,0,1,NB,66
278.51,0.0,0.0,40,Clouds,scattered clouds,2017-02-11 16:00:00,0,1,SB,54
278.01,0.0,0.0,40,Clouds,scattered clouds,2017-02-11 17:00:00,0,1,WB,49
277.16,0.0,0.0,90,Clouds,overcast clouds,2017-02-11 18:00:00,0,2,EB,46
276.4,0.0,0.0,90,Clouds,overcast clouds,2017-02-11 19:00:00,0,2,NB,54
275.95,0.0,0.0,90,Clouds,overcast clouds,2017-02-11 20:00:00,0,2,SB,56
275.82,0.0,0.0,90,Drizzle,drizzle,2017-02-11 21:00:00,0,2,WB,40
275.82,0.0,0.0,90,Rain,moderate rain,2017-02-11 21:00:00,0,3,EB,27
275.75,0.0,0.0,90,Rain,moderate rain,2017-02-11 22:00:00,0,3,NB,42
275.75,0.0,0.0,90,Drizzle,drizzle,2017-02-11 22:00:00,0,3,NE,20
275.84,0.0,0.0,1,Rain,light rain,2017-02-11 23:00:00,0,3,SB,71
275.84,0.0,0.0,1,Drizzle,light intensity drizzle,2017-02-11 23:00:00,0,3,SW,34
275.84,0.0,0.0,1,Mist,mist,2017-02-11 23:00:00,0,3,WB,37
275.88,0.0,0.0,40,Rain,light rain,2017-02-12 00:00:00,1,0,EB,55
275.88,0.0,0.0,40,Mist,mist,2017-02-12 00:00:00,1,0,NB,76
275.88,0.0,0.0,40,Drizzle,light intensity drizzle,2017-02-12 00:00:00,1,0,NE,67
275.88,0.0,0.0,40,Rain,light rain,2017-02-12 01:00:00,1,0,SB,55
275.88,0.0,0.0,40,Mist,mist,2017-02-12 01:00:00,1,0,SW,41
275.88,0.0,0.0,40,Drizzle,drizzle,2017-02-12 01:00:00,1,0,WB,36
276.15,0.0,0.0,1,Drizzle,light intensity drizzle,2017-02-12 02:00:00,1,1,EB,68
276.15,0.0,0.0,1,Mist,mist,2017-02-12 02:00:00,1,1,NB,31
275.72,0.0,0.0,1,Drizzle,light intensity drizzle,2017-02-12 03:00:00,1,1,SB,57
275.55,0.0,0.0,90,Clouds,overcast clouds,2017-02-12 04:00:00,1,1,WB,46
274.75,0.0,0.0,40,Clouds,scattered clouds,2017-02-12 05:00:00,1,2,EB,72
273.22,0.0,0.0,1,Clear,sky is clear,2017-02-12 06:00:00,1,2,NB,43
271.95,0.0,0.0,1,Clear,sky is clear,2017-02-12 07:00:00,1,2,NE,43
271.35,0.0,0.0,1,Clear,sky is clear,2017-02-12 08:00:00,1,2,SB,58
271.36,0.0,0.0,5,Clear,sky is clear,2017-02-12 09:00:00,1,2,SW,66
272.42,0.0,0.0,1,Clear,sky is clear,2017-02-12 10:00:00,1,2,WB,76
273.42,0.0,0.0,5,Clear,sky is clear,2017-02-12 11:00:00,1,3,EB,35
274.42,0.0,0.0,1,Clear,sky is clear,2017-02-12 12:00:00,1,3,NB,64
275.28,0.0,0.0,1,Clear,sky is clear,2017-02-12 13:00:00,1,3,NE,68
275.88,0.0,0.0,1,Clear,sky is clear,2017-02-12 14:00:00,1,3,SB,76
276.4,0.0,0.0,1,Clear,sky is clear,2017-02-12 15:00:00,1,3,SW,41
276.87,0.0,0.0,1,Clear,sky is clear,2017-02-12 16:00:00,1,3,WB,44
276.53,0.0,0.0,1,Clear,sky is clear,2017-02-12 17:00:00,2,0,EB,42
275.53,0.0,0.0,1,Clear,sky is clear,2017-02-12 18:00:00,2,0,NB,71
274.75,0.0,0.0,1,Clear,sky is clear,2017-02-12 19:00:00,2,0,SB,40
273.53,0.0,0.0,1,Clear,sky is clear,2017-02-12 20:00:00,2,0,WB,68
273.02,0.0,0.0,1,Clear,sky is clear,2017-02-12 21:00:00,2,1,EB,68
271.84,0.0,0.0,1,Clear,sky is clear,2017-02-12 22:00:00,2,1,NB,35
271.49,0.0,0.0,1,Clear,sky is clear,2017-02-12 23:00:00,2,1,NE,23
270.96,0.0,0.0,1,Clear,sky is clear,2017-02-13 00:00:00,2,1,NW,29
271.02,0.0,0.0,1,Clear,sky is clear,2017-02-13 01:00:00,2,1,SB,35
270.81,0.0,0.0,1,Clear,sky is clear,2017-02-13 02:00:00,2,1,SE,34
270.58,0.0,0.0,1,Clear,sky is clear,2017-02-13 03:00:00,2,1,SW,47
270.34,0.0,0.0,1,Clear,sky is clear,2017-02-13 04:00:00,2,1,WB,51
270.58,0.0,0.0,1,Clear,sky is clear,2017-02-13 05:00:00,2,2,EB,58
270.21,0.0,0.0,1,Clear,sky is clear,2017-02-13 06:00:00,2,2,NB,56
270.55,0.0,0.0,1,Clear,sky is clear,2017-02-13 07:00:00,2,2,NE,41
271.02,0.0,0.0,1,Clear,sky is clear,2017-02-13 08:00:00,2,2,NW,21
272.75,0.0,0.0,1,Clear,sky is clear,2017-02-13 09:00:00,2,2,SB,64
275.08,0.0,0.0,1,Clear,sky is clear,2017-02-13 10:00:00,2,2,SE,20
276.75,0.0,0.0,1,Clear,sky is clear,2017-02-13 11:00:00,2,2,SW,57
278.42,0.0,0.0,1,Clear,sky is clear,2017-02-13 12:00:00,2,2,WB,70
278.95,0.0,0.0,1,Clear,sky is clear,2017-02-13 13:00:00,2,3,EB,49
279.82,0.0,0.0,1,Clear,sky is clear,2017-02-13 14:00:00,2,3,NB,60
280.65,0.0,0.0,1,Clear,sky is clear,2017-02-13 15:00:00,2,3,NE,28
271.815,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 01:00:00,2,3,SB,68
270.536,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 02:00:00,2,3,SW,15
270.536,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 03:00:00,2,3,WB,43
270.536,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 04:00:00,0,0,EB,33
269.822,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 05:00:00,0,0,NB,35
269.822,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 06:00:00,0,0,SB,46
269.822,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 07:00:00,0,1,EB,27
272.061,0.0,0.0,24,Clouds,few clouds,2017-02-14 08:00:00,0,1,NB,67
273.16700000000003,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 09:00:00,0,1,SB,57
273.16700000000003,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 10:00:00,0,1,WB,53
277.353,0.0,0.0,8,Clear,sky is clear,2017-02-14 11:00:00,0,2,EB,49
277.353,0.0,0.0,8,Clear,sky is clear,2017-02-14 12:00:00,0,2,NB,54
277.353,0.0,0.0,8,Clear,sky is clear,2017-02-14 13:00:00,0,2,SB,54
275.46,0.0,0.0,36,Clouds,scattered clouds,2017-02-14 14:00:00,0,2,WB,43
275.46,0.0,0.0,36,Clouds,scattered clouds,2017-02-14 15:00:00,0,3,EB,31
275.46,0.0,0.0,36,Clouds,scattered clouds,2017-02-14 16:00:00,0,3,NB,40
271.087,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 17:00:00,0,3,NE,34
271.087,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 18:00:00,0,3,SB,62
271.087,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 19:00:00,0,3,SW,28
268.832,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 20:00:00,0,3,WB,37
268.832,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 21:00:00,1,0,EB,57
268.832,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 22:00:00,1,0,NB,42
267.254,0.0,0.0,0,Clear,Sky is Clear,2017-02-14 23:00:00,1,0,NE,63
267.254,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 00:00:00,1,0,SB,45
267.254,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 01:00:00,1,0,SW,24
265.42900000000003,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 02:00:00,1,0,WB,28
265.42900000000003,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 03:00:00,1,1,EB,52
265.42900000000003,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 04:00:00,1,1,NB,34
263.79200000000003,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 05:00:00,1,1,SB,43
263.79200000000003,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 06:00:00,1,1,WB,60
263.79200000000003,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 07:00:00,1,2,EB,79
264.89599999999996,0.0,0.0,8,Clear,sky is clear,2017-02-15 08:00:00,1,2,NB,43
264.89599999999996,0.0,0.0,8,Clear,sky is clear,2017-02-15 09:00:00,1,2,NE,48
265.191,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 10:00:00,1,2,SB,47
270.55,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 11:00:00,1,2,SW,73
270.55,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 12:00:00,1,2,WB,71
270.55,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 13:00:00,1,3,EB,39
273.939,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 14:00:00,1,3,NB,64
273.939,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 15:00:00,1,3,NE,59
273.939,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 16:00:00,1,3,SB,76
271.341,0.0,0.0,8,Clear,sky is clear,2017-02-15 17:00:00,1,3,SW,50
271.341,0.0,0.0,8,Clear,sky is clear,2017-02-15 18:00:00,1,3,WB,38
271.341,0.0,0.0,8,Clear,sky is clear,2017-02-15 19:00:00,2,0,EB,70
267.775,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 20:00:00,2,0,NB,72
267.775,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 21:00:00,2,0,SB,47
267.775,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 22:00:00,2,0,WB,72
267.785,0.0,0.0,0,Clear,Sky is Clear,2017-02-15 23:00:00,2,1,EB,75
267.785,0.0,0.0,0,Clear,Sky is Clear,2017-02-16 00:00:00,2,1,NB,35
267.785,0.0,0.0,0,Clear,Sky is Clear,2017-02-16 01:00:00,2,1,NE,21
268.039,0.0,0.0,8,Clear,sky is clear,2017-02-16 02:00:00,2,1,NW,29
268.039,0.0,0.0,8,Clear,sky is clear,2017-02-16 03:00:00,2,1,SB,35
268.039,0.0,0.0,8,Clear,sky is clear,2017-02-16 04:00:00,2,1,SE,34
268.381,0.0,0.0,24,Clouds,few clouds,2017-02-16 05:00:00,2,1,SW,47
268.381,0.0,0.0,24,Clouds,few clouds,2017-02-16 06:00:00,2,1,WB,54
268.381,0.0,0.0,24,Clouds,few clouds,2017-02-16 07:00:00,2,2,EB,70
270.471,0.0,0.0,20,Clouds,few clouds,2017-02-16 08:00:00,2,2,NB,58
270.471,0.0,0.0,20,Clouds,few clouds,2017-02-16 09:00:00,2,2,NE,30
270.471,0.0,0.0,20,Clouds,few clouds,2017-02-16 10:00:00,2,2,NW,21
276.269,0.0,0.0,68,Clouds,broken clouds,2017-02-16 11:00:00,2,2,SB,60
276.269,0.0,0.0,68,Clouds,broken clouds,2017-02-16 12:00:00,2,2,SE,20
276.269,0.0,0.0,68,Clouds,broken clouds,2017-02-16 13:00:00,2,2,SW,57
279.555,0.0,0.0,76,Clouds,broken clouds,2017-02-16 14:00:00,2,2,WB,77
279.555,0.0,0.0,76,Clouds,broken clouds,2017-02-16 15:00:00,2,3,EB,35
279.555,0.0,0.0,76,Clouds,broken clouds,2017-02-16 16:00:00,2,3,NB,53
276.83,0.0,0.0,20,Clouds,few clouds,2017-02-16 17:00:00,2,3,NE,24
276.83,0.0,0.0,20,Clouds,few clouds,2017-02-16 18:00:00,2,3,SB,71
276.83,0.0,0.0,20,Clouds,few clouds,2017-02-16 19:00:00,2,3,SW,12
273.774,0.0,0.0,12,Clouds,few clouds,2017-02-16 20:00:00,2,3,WB,28
273.774,0.0,0.0,12,Clouds,few clouds,2017-02-16 21:00:00,0,0,EB,43
273.774,0.0,0.0,12,Clouds,few clouds,2017-02-16 22:00:00,0,0,NB,25
272.589,0.0,0.0,0,Clear,Sky is Clear,2017-02-16 23:00:00,0,0,SB,44
272.589,0.0,0.0,0,Clear,Sky is Clear,2017-02-17 00:00:00,0,1,EB,31
272.589,0.0,0.0,0,Clear,Sky is Clear,2017-02-17 01:00:00,0,1,NB,68
270.756,0.0,0.0,0,Clear,Sky is Clear,2017-02-17 02:00:00,0,1,SB,54
270.756,0.0,0.0,0,Clear,Sky is Clear,2017-02-17 03:00:00,0,1,WB,48
270.756,0.0,0.0,0,Clear,Sky is Clear,2017-02-17 04:00:00,0,2,EB,48
269.97900000000004,0.0,0.0,0,Clear,Sky is Clear,2017-02-17 05:00:00,0,2,NB,57
